album_uri,album_name,album_img,album_release_date,album_release_year,album_popularity,track_name,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode,track_popularity,artist
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,FEAR.,4JOOedlDPcFXnVmYlPwJzl,0.584,0.477,A#,-7.068,minor,0.274,0.6,1.01e-5,0.608,0.45,149.866,460573,4,A# minor,48,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,XXX. FEAT. U2.,0H7y8osFhlWO1Avg0KuLgj,0.567,0.628,G#,-7.007,major,0.431,0.147,2.12e-6,0.111,0.265,170.11,254200,4,G# major,49,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,LOVE. FEAT. ZACARI.,43Rd7GhV6pvj8NCZe5y7Ya,0.802,0.595,A#,-7.284,major,0.108,0.271,0,0.153,0.78,126.049,213400,4,A# major,51,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,LUST.,3oQ88weGP1IZUNOtVWDuqa,0.7,0.555,G#,-9.412,minor,0.506,0.195,0,0.112,0.616,94.179,307880,4,G# minor,48,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,HUMBLE.,2UfjAfWifu3luAzUxJdzjR,0.906,0.627,C#,-6.807,minor,0.0884,2.75e-4,3.09e-5,0.0976,0.442,149.997,177e3,4,C# minor,51,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,PRIDE.,4dzGl1E0bhCRo494LvmUXo,0.674,0.533,E,-6.991,minor,0.06,0.0964,3.84e-6,0.153,0.407,138.924,275253,4,E minor,48,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,LOYALTY. FEAT. RIHANNA.,7mmumheGCBc9GdUtnIV5Hw,0.665,0.535,A,-8.962,minor,0.0572,0.0197,0,0.178,0.419,110.687,227360,4,A minor,51,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,FEEL.,3EDZ46QOLCOPDzXLEM60wt,0.759,0.791,A,-8.362,minor,0.351,0.142,0,0.138,0.493,109.929,214827,4,A minor,47,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,ELEMENT.,6mCKJKMgbjp2lY7SxmUFcg,0.754,0.69,C,-4.709,major,0.474,0.22,0,0.219,0.455,189.88,208733,4,C major,50,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,YAH.,5iiCeyLCBsBA7uf6nSGiyg,0.673,0.694,C#,-7.926,major,0.216,0.593,0,0.223,0.617,70.007,160293,4,C# major,46,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,DNA.,1roxa5NuYKiHtB3PiFHEsx,0.636,0.516,C#,-6.694,major,0.37,0.00449,0,0.0948,0.444,139.953,185947,4,C# major,51,Kendrick Lamar
0FQvEUFsn6KkzxjT3Cgjq0,DAMN. COLLECTORS EDITION.,https://i.scdn.co/image/f5a265e6e9aa12f50e74f4ed2a91fbb03b2452c5,2017-12-08,2017-12-08,55,BLOOD.,4yrEjZcJ1gAAc31zGooMer,0.36,0.235,G#,-16.724,minor,0.251,0.137,0.132,0.577,0.533,157.2,118067,4,G# minor,44,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Black Panther,3vKU0GTHo5nl3kTCYAiqc3,0.612,0.588,C#,-9.355,major,0.355,0.62,3.85e-6,0.264,0.48,90.251,130613,4,C# major,68,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,All The Stars (with SZA),2Imq77E6CEJR5TPUxlJvTY,0.532,0.642,F,-4.891,minor,0.111,0.0548,2.46e-4,0.0991,0.536,193.016,232187,4,F minor,87,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,X (with 2 Chainz & Saudi),4iEpZuwhEuoilKaZjXQPbF,0.763,0.468,D,-8.476,major,0.278,0.0211,0,0.26,0.351,131.004,267427,4,D major,75,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,The Ways (with Swae Lee),3pf6HWXtEalIWoZcPTFbc6,0.728,0.706,B,-5.881,minor,0.0511,0.0651,0,0.148,0.589,140.044,238893,4,B minor,74,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Opps (with Yugen Blakrok),0Pw6Gg8QChw5iSRRSrcWXP,0.708,0.785,C#,-6.809,major,0.322,0.152,8.18e-5,0.406,0.854,128.074,180893,4,C# major,69,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,I Am,50qLAF3XgfhtaCGDKT4Kks,0.532,0.595,B,-5.751,major,0.267,0.128,6.05e-5,0.204,0.321,73.348,208760,4,B major,70,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Paramedic!,4Rz2oMtjx93aWs2g6JSHys,0.858,0.647,C#,-5.398,major,0.143,0.16,0,0.143,0.466,97.047,219307,4,C# major,70,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Bloody Waters (with Anderson .Paak & James Blake),0YOXGfOvoxzAl9XkxH8eEK,0.5,0.61,G#,-8.812,major,0.453,0.198,0,0.165,0.195,180.457,272307,4,G# major,67,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,"King's Dead (with Kendrick Lamar, Future & James Blake)",4jO6mPzrEfpNvVddyo5eBW,0.562,0.738,C#,-4.641,major,0.32,0.00109,0,0.162,0.39,81.809,225267,4,C# major,69,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Redemption Interlude,0bi1T5Y9aXT4JAOOU2NLcV,0.391,0.442,E,-13.558,minor,0.139,0.633,2.35e-5,0.0835,0.148,115.501,85267,4,E minor,61,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Redemption (with Babes Wodumo),4YMHk2VRIQpRv4aFtRzH12,0.782,0.762,B,-7.143,minor,0.0953,0.139,0.0188,0.124,0.689,125.065,222093,4,B minor,66,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Seasons (with Sjava & Reason),5eXvs6ntCNRWDXWKe7Ho2w,0.653,0.546,A#,-6.774,minor,0.367,0.275,0,0.126,0.302,126.857,242293,4,A# minor,63,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Big Shot (with Travis Scott),5A4anUcHrgnqH9UorW9XbG,0.859,0.479,C#,-9.07,major,0.217,0.00699,0,0.0979,0.298,130.06,221827,4,C# major,74,Kendrick Lamar
5f8pMn2A5d5lKMDapYbCmp,Black Panther The Album Music From And Inspired By,https://i.scdn.co/image/dfc8859cfa4ac0a761742f6b64e45f4ea65ece50,2018-02-09,2018-02-09,80,Pray For Me (with Kendrick Lamar),4FKqLfrZNloY0vp8Pxjz6c,0.73,0.673,D,-4.997,major,0.13,0.0902,2.55e-5,0.104,0.161,100.534,211440,4,D major,72,Kendrick Lamar
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,It Is Not Meant To Be,6hxDazVPGPFUCQfuBMljOZ,0.429,0.901,C,-4.667,major,0.0455,0.0172,8.99e-4,0.269,0.449,102.096,321747,4,C major,45,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Desire Be Desire Go,1CXm8fcnj8XDlrLB2bT9pL,0.359,0.862,C#,-4.814,major,0.0712,0.0652,0.00812,0.214,0.498,150.936,266160,4,C# major,44,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Alter Ego,3ZjGjLGfy0N3AVArFv3G4B,0.285,0.893,C,-3.319,major,0.0525,0.0165,0.347,0.0974,0.236,129.13,287613,4,C major,44,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Lucidity,6b1qAxCsMnOafhpDyiNpMJ,0.365,0.878,F#,-6.15,minor,0.0698,0.0815,0.231,0.354,0.469,147.015,271880,4,F# minor,44,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Why Won't You Make Up Your Mind?,382oTrYWfomPgyKaxKaTHe,0.458,0.861,F,-4.68,major,0.0659,0.0106,0.375,0.345,0.523,129.087,199320,4,F major,43,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Solitude Is Bliss,0Ez4Vd9woXEJ9Bp2BQGHCc,0.594,0.849,G,-4.901,major,0.0795,0.0125,7.02e-5,0.171,0.694,103.985,235840,4,G major,48,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Jeremy's Storm,0p3E5lWzvaWQbSWpdjjCVD,0.447,0.945,D#,-6.729,major,0.112,0.0195,0.937,0.115,0.148,127.943,328413,4,D# major,41,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Expectation,4FW0i0T05TUyTMu654UHWD,0.445,0.862,C,-5.052,major,0.0542,0.0204,0.0107,0.0834,0.202,139.99,362880,3,C major,42,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,The Bold Arrow Of Time,3ZeD6bGAkD3VKg8BFWWoZt,0.334,0.556,C,-5.799,major,0.0349,0.826,0.572,0.301,0.505,121.334,228707,4,C major,35,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Runway Houses City Clouds,218DMLtG5zwvh5FjVj62Vu,0.438,0.735,D#,-5.987,major,0.0473,0.0775,0.0787,0.126,0.305,119.028,435053,4,D# major,35,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,I Don't Really Mind,3DLguSucLY3c3OOS8Dn6Be,0.457,0.823,B,-5.959,major,0.0821,0.579,0.0119,0.126,0.292,137.067,225893,4,B major,43,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Sundown Syndrome,14VLdNJSXtMwiDpKGjvr9A,0.362,0.707,C#,-4.784,minor,0.0333,0.0964,0.49,0.115,0.34,68.301,349334,4,C# minor,48,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Remember Me,0uDxGO87N9FdD6nbZnhEfB,0.627,0.845,G,-5.832,major,0.0408,0.369,0.0444,0.548,0.51,107.022,261049,4,G major,41,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Half Full Glass Of Wine,5oDvT6FgNqIeFFffxZVnpL,0.673,0.759,C,-6.98,major,0.0871,0.282,0.0444,0.0848,0.712,126.235,266160,4,C major,50,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Wander,1hSKbg08CRrM5GDgK4uE8a,0.504,0.731,C#,-7.121,minor,0.0376,0.601,0.137,0.254,0.415,89.978,314120,4,C# minor,42,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Why Won't You Make Up Your Mind? - Erol Alkan Rework,570Lz3jxiF4gpgFqEzVFsX,0.656,0.634,F,-5.374,major,0.0351,0.0041,0.205,0.0875,0.566,128.963,494047,4,F major,33,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Lucidity - Pilooski Remix,3vUiFY9t411zPPeMVU9RZK,0.489,0.983,A,-4.704,major,0.06,0.12,0.566,0.11,0.506,148.989,329870,4,A major,30,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Solitude Is Bliss - Mickey Moonlight T.A.M Remix,45qQAxI3oGi4yTPH06Sx1M,0.77,0.922,G,-6.625,major,0.0969,0.122,0.0585,0.0739,0.737,104.045,240518,4,G major,28,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,41 Mojitos Poolside Dub,3GgP81STn5SMdR7Kdq4ZMW,0.321,0.918,A,-5.305,minor,0.0399,0.0835,0.193,0.397,0.691,125.968,379127,4,A minor,32,Tame Impala
3WH3SNnrxH68c9RBJOMdh8,InnerSpeaker (Collectors Edition),https://i.scdn.co/image/8797e5d0576933487c2d21d368ee56573c7c88d9,2010,2010-01-01,51,Canyons Sunrise Reprise,5taV22lZRI4TXzJM4y7Mxa,0.612,0.469,C#,-9.541,major,0.0283,0.0974,0.0258,0.0726,0.055,102.475,465777,3,C# major,35,Tame Impala
3C2MFZ2iHotUQOSBzdSvM7,Lonerism,https://i.scdn.co/image/55c7319ab73d68dcfb106e738997f239c5ff1333,2012-01-01,2012-01-01,61,Be Above It,2Gl1Qdx5Px5kVYe0PQoGI0,0.747,0.973,E,-6.005,minor,0.0644,0.397,0.263,0.109,0.375,118.986,201960,4,E minor,49,Tame Impala
3C2MFZ2iHotUQOSBzdSvM7,Lonerism,https://i.scdn.co/image/55c7319ab73d68dcfb106e738997f239c5ff1333,2012-01-01,2012-01-01,61,Endors Toi,0YuePEX4KyfLIPMdNLPwgQ,0.2,0.94,D#,-3.249,major,0.103,0.0324,0.373,0.372,0.347,130.011,186640,4,D# major,51,Tame Impala
3C2MFZ2iHotUQOSBzdSvM7,Lonerism,https://i.scdn.co/image/55c7319ab73d68dcfb106e738997f239c5ff1333,2012-01-01,2012-01-01,61,Apocalypse Dreams,7qU7vhCPKhkDiJYGoboISc,0.492,0.928,G#,-2.261,major,0.0495,0.318,0.107,0.0873,0.312,127.995,356947,4,G# major,53,Tame Impala
3C2MFZ2iHotUQOSBzdSvM7,Lonerism,https://i.scdn.co/image/55c7319ab73d68dcfb106e738997f239c5ff1333,2012-01-01,2012-01-01,61,Mind Mischief,6ewQE1dNPv9qqlnB1CxrvM,0.244,0.939,F#,-3.112,major,0.0548,0.0845,6.87e-4,0.371,0.857,161.127,271880,4,F# major,57,Tame Impala
3C2MFZ2iHotUQOSBzdSvM7,Lonerism,https://i.scdn.co/image/55c7319ab73d68dcfb106e738997f239c5ff1333,2012-01-01,2012-01-01,61,Music To Walk Home By,0pJTrMWCiR0TuJ5FApIqrz,0.394,0.905,G,-4.148,major,0.0564,0.00991,0.0739,0.0636,0.441,101.121,312213,4,G major,49,Tame Impala
3C2MFZ2iHotUQOSBzdSvM7,Lonerism,https://i.scdn.co/image/55c7319ab73d68dcfb106e738997f239c5ff1333,2012-01-01,2012-01-01,61,Why Won't They Talk To Me?,6IM45SqAURH6PrvziDs1RQ,0.522,0.835,G,-5.145,major,0.051,0.619,0.0289,0.0796,0.18,129.937,286093,4,G major,53,Tame Impala
3C2MFZ2iHotUQOSBzdSvM7,Lonerism,https://i.scdn.co/image/55c7319ab73d68dcfb106e738997f239c5ff1333,2012-01-01,2012-01-01,61,Feels Like We Only Go Backwards,0LtOwyZoSNZKJWHqjzADpW,0.31,0.907,D,-2.279,minor,0.0591,0.0453,0.369,0.247,0.516,149.931,192960,4,D minor,67,Tame Impala
3C2MFZ2iHotUQOSBzdSvM7,Lonerism,https://i.scdn.co/image/55c7319ab73d68dcfb106e738997f239c5ff1333,2012-01-01,2012-01-01,61,Keep On Lying,2UYHP0RQqPFvue0Ygs5Amm,0.484,0.806,C,-4.838,minor,0.0341,0.0819,0.0201,0.26,0.736,124.014,353933,4,C minor,51,Tame Impala
3C2MFZ2iHotUQOSBzdSvM7,Lonerism,https://i.scdn.co/image/55c7319ab73d68dcfb106e738997f239c5ff1333,2012-01-01,2012-01-01,61,Elephant,6qZjm61s6u8Ead9sWxCDro,0.597,0.575,D,-6.665,major,0.04,0.557,0.342,0.254,0.621,122.959,211227,4,D major,63,Tame Impala
3C2MFZ2iHotUQOSBzdSvM7,Lonerism,https://i.scdn.co/image/55c7319ab73d68dcfb106e738997f239c5ff1333,2012-01-01,2012-01-01,61,She Just Won't Believe Me,4Klyx5dYqZV9YefSecDwDv,0.258,0.402,C,-6.788,major,0.0366,0.129,0.194,0.531,0.16,81.477,57173,4,C major,44,Tame Impala
3C2MFZ2iHotUQOSBzdSvM7,Lonerism,https://i.scdn.co/image/55c7319ab73d68dcfb106e738997f239c5ff1333,2012-01-01,2012-01-01,61,Nothing That Has Happened So Far Has Been Anything We Could Control,33JMMgxQKL3zJsZeMNC3gR,0.346,0.893,F,-3.454,minor,0.0437,0.0501,0.487,0.0773,0.367,99.972,359947,4,F minor,49,Tame Impala
3C2MFZ2iHotUQOSBzdSvM7,Lonerism,https://i.scdn.co/image/55c7319ab73d68dcfb106e738997f239c5ff1333,2012-01-01,2012-01-01,61,Sun's Coming Up,7Jk2pg4g0c5rz5AfkEGMRp,0.293,0.792,G,-6.969,minor,0.0963,0.961,0.0968,0.7,0.404,123.97,320293,3,G minor,44,Tame Impala
0hvAeXbySSAdJVOG5x9IAk,Live Versions,https://i.scdn.co/image/df84ee7028445bc97196d290627561f6e3e8a10b,2014-05-20,2014-05-20,7,Endors Toi - Live,61sr9B5WHhDkVzYsn2fbdJ,0.389,0.794,D#,-7.104,major,0.0583,0.0524,0.0752,0.892,0.274,129.028,357108,4,D# major,5,Tame Impala
0hvAeXbySSAdJVOG5x9IAk,Live Versions,https://i.scdn.co/image/df84ee7028445bc97196d290627561f6e3e8a10b,2014-05-20,2014-05-20,7,Why Won't You Make Up Your Mind? - Live,2qwh4I3NP6qRsmAXOMpg0s,0.488,0.957,F,-7.322,major,0.0747,0.0482,0.335,0.202,0.153,128.225,261550,4,F major,5,Tame Impala
0hvAeXbySSAdJVOG5x9IAk,Live Versions,https://i.scdn.co/image/df84ee7028445bc97196d290627561f6e3e8a10b,2014-05-20,2014-05-20,7,Sestri Levante - Live,5l5V1VSjZMZLM66PHVImDE,0.388,0.83,A,-6.782,minor,0.0328,0.0727,0.0491,0.225,0.0861,102.384,117573,4,A minor,5,Tame Impala
0hvAeXbySSAdJVOG5x9IAk,Live Versions,https://i.scdn.co/image/df84ee7028445bc97196d290627561f6e3e8a10b,2014-05-20,2014-05-20,7,Mind Mischief - Live,2JBjRWnDvuO7qWdkmtX2Hx,0.297,0.834,F#,-6.149,major,0.0455,0.0924,0.533,0.908,0.432,161.261,236284,4,F# major,5,Tame Impala
0hvAeXbySSAdJVOG5x9IAk,Live Versions,https://i.scdn.co/image/df84ee7028445bc97196d290627561f6e3e8a10b,2014-05-20,2014-05-20,7,Desire Be Desire Go - Live,6x1uHwpjGdS6GukDOjqpat,0.145,0.842,G#,-4.816,major,0.0562,0.0294,3.12e-4,0.856,0.482,149.967,324140,4,G# major,5,Tame Impala
0hvAeXbySSAdJVOG5x9IAk,Live Versions,https://i.scdn.co/image/df84ee7028445bc97196d290627561f6e3e8a10b,2014-05-20,2014-05-20,7,Half Full Glass Of Wine - Live,2pq0PzIPg7idAujwXUh55B,0.281,0.81,D,-6.751,major,0.0536,0.058,0.222,0.982,0.228,121.824,494209,4,D major,6,Tame Impala
0hvAeXbySSAdJVOG5x9IAk,Live Versions,https://i.scdn.co/image/df84ee7028445bc97196d290627561f6e3e8a10b,2014-05-20,2014-05-20,7,Be Above It - Live,3HtIcediwOpTZTfxpZs3sZ,0.603,0.97,G,-7.403,major,0.056,0.163,0.721,0.975,0.189,119.982,449315,4,G major,5,Tame Impala
0hvAeXbySSAdJVOG5x9IAk,Live Versions,https://i.scdn.co/image/df84ee7028445bc97196d290627561f6e3e8a10b,2014-05-20,2014-05-20,7,Feels Like We Only Go Backwards - Live,5QjkRQUa9wdH2YGAopNboB,0.288,0.885,D,-4.55,minor,0.0619,0.069,0,0.964,0.307,150.222,176497,4,D minor,4,Tame Impala
0hvAeXbySSAdJVOG5x9IAk,Live Versions,https://i.scdn.co/image/df84ee7028445bc97196d290627561f6e3e8a10b,2014-05-20,2014-05-20,7,Apocalypse Dreams - Live,3001336spBnkIv9t3yXSqB,0.347,0.832,F,-5.822,minor,0.0655,0.0602,0.155,0.725,0.23,127.832,471775,4,F minor,4,Tame Impala
7qiwZFEiJ0Pxkl1YyBxVeV,Currents,https://i.scdn.co/image/11d45f8ffe3ccde167579d2ff0415387b76c4216,2015-07-18,2015-07-18,23,Let It Happen,06cVXuF2P1NudUup7XpMZf,0.599,0.863,C#,-6.456,minor,0.0461,0.00489,0.0316,0.117,0.602,124.992,466893,4,C# minor,22,Tame Impala
7qiwZFEiJ0Pxkl1YyBxVeV,Currents,https://i.scdn.co/image/11d45f8ffe3ccde167579d2ff0415387b76c4216,2015-07-18,2015-07-18,23,Nangs,6mCKdJaTwBBlp2fkdpaakI,0.528,0.534,C,-10.306,major,0.339,0.202,0.9,0.15,0.36,167.671,107973,4,C major,14,Tame Impala
7qiwZFEiJ0Pxkl1YyBxVeV,Currents,https://i.scdn.co/image/11d45f8ffe3ccde167579d2ff0415387b76c4216,2015-07-18,2015-07-18,23,The Moment,4RSTx1wzozO6oDFfqOKX5U,0.555,0.815,G,-6.559,major,0.0474,2.66e-4,0.142,0.0966,0.467,118.937,255440,4,G major,16,Tame Impala
7qiwZFEiJ0Pxkl1YyBxVeV,Currents,https://i.scdn.co/image/11d45f8ffe3ccde167579d2ff0415387b76c4216,2015-07-18,2015-07-18,23,Yes I'm Changing,4JdbglMZkCazuKhmDO37jM,0.376,0.591,C,-7.493,major,0.0321,0.105,3.09e-4,0.117,0.381,179.914,270653,4,C major,17,Tame Impala
7qiwZFEiJ0Pxkl1YyBxVeV,Currents,https://i.scdn.co/image/11d45f8ffe3ccde167579d2ff0415387b76c4216,2015-07-18,2015-07-18,23,Eventually,0bDcmTUNiEMHbSDq1axE0I,0.433,0.59,A,-6.802,minor,0.0309,0.0162,8.17e-4,0.114,0.166,77.944,319307,4,A minor,16,Tame Impala
7qiwZFEiJ0Pxkl1YyBxVeV,Currents,https://i.scdn.co/image/11d45f8ffe3ccde167579d2ff0415387b76c4216,2015-07-18,2015-07-18,23,Gossip,4PNTGoFebvG5zgj2e23xgY,0.542,0.191,B,-18.543,minor,0.0353,0.975,0.986,0.104,0.349,119.534,55400,3,B minor,11,Tame Impala
7qiwZFEiJ0Pxkl1YyBxVeV,Currents,https://i.scdn.co/image/11d45f8ffe3ccde167579d2ff0415387b76c4216,2015-07-18,2015-07-18,23,The Less I Know The Better,3H4k1a2hltUkBMQyABk3C3,0.637,0.726,E,-4.613,major,0.0281,0.0105,0.0161,0.0922,0.774,116.872,218880,4,E major,28,Tame Impala
